SPAID,DHSCC,FIPSCC,SPAYEAR,SPAFACID,ADM1CODE,ADM1NAME,SPAREGCO,SPAREGNA,SPATYPEC,SPATYPEN,SPAMANGC,SPAMANGN,SOURCE,LATNUM,LONGNUM,DATUM
NPSPA202100001418,NP,NP,2021.00000000000,1418.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.56383500000,81.44193800000,WGS84
NPSPA202100001419,NP,NP,2021.00000000000,1419.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.64311700000,81.32314700000,WGS84
NPSPA202100001420,NP,NP,2021.00000000000,1420.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.71516000000,81.41638300000,WGS84
NPSPA202100001421,NP,NP,2021.00000000000,1421.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.75684200000,81.48516800000,WGS84
NPSPA202100001422,NP,NP,2021.00000000000,1422.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.77793200000,81.49290200000,WGS84
NPSPA202100001423,NP,NP,2021.00000000000,1423.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.69656200000,81.47610800000,WGS84
NPSPA202100001424,NP,NP,2021.00000000000,1424.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.69005300000,81.57750800000,WGS84
NPSPA202100001425,NP,NP,2021.00000000000,1425.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.81520000000,81.47711000000,WGS84
NPSPA202100001426,NP,NP,2021.00000000000,1426.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,28.79349300000,81.43062000000,WGS84
NPSPA202100001427,NP,NP,2021.00000000000,1427.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.84339200000,81.41705200000,WGS84
NPSPA202100001428,NP,NP,2021.00000000000,1428.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.88045800000,81.39674800000,WGS84
NPSPA202100001429,NP,NP,2021.00000000000,1429.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.83962700000,81.38287700000,WGS84
NPSPA202100001430,NP,NP,2021.00000000000,1430.00000000000,6.00000000000,Karnali Province,610.00000000000,Surkhet,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,28.86466800000,81.08402000000,WGS84
NPSPA202100001431,NP,NP,2021.00000000000,1431.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.65430500000,81.67901800000,WGS84
NPSPA202100001432,NP,NP,2021.00000000000,1432.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.53873500000,81.48371000000,WGS84
NPSPA202100001433,NP,NP,2021.00000000000,1433.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,29.48441000000,81.43556200000,WGS84
NPSPA202100001434,NP,NP,2021.00000000000,1434.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.50442700000,81.67065700000,WGS84
NPSPA202100001435,NP,NP,2021.00000000000,1435.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.43248500000,81.72839000000,WGS84
NPSPA202100001436,NP,NP,2021.00000000000,1436.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.44181200000,81.70219000000,WGS84
NPSPA202100001437,NP,NP,2021.00000000000,1437.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.35936200000,81.71574800000,WGS84
NPSPA202100001438,NP,NP,2021.00000000000,1438.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.43975800000,81.40736500000,WGS84
NPSPA202100001439,NP,NP,2021.00000000000,1439.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.48092200000,81.48478200000,WGS84
NPSPA202100001440,NP,NP,2021.00000000000,1440.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.39605500000,81.41434300000,WGS84
NPSPA202100001441,NP,NP,2021.00000000000,1441.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.46215200000,81.51902500000,WGS84
NPSPA202100001442,NP,NP,2021.00000000000,1442.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,3.00000000000,Local level hospital,1.00000000000,Government/Public,GPS,29.45912700000,81.48123300000,WGS84
NPSPA202100001443,NP,NP,2021.00000000000,1443.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.36760200000,81.32929500000,WGS84
NPSPA202100001444,NP,NP,2021.00000000000,1444.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.33890700000,81.27748300000,WGS84
NPSPA202100001445,NP,NP,2021.00000000000,1445.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.30887300000,81.34669700000,WGS84
NPSPA202100001446,NP,NP,2021.00000000000,1446.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.33757500000,81.39578000000,WGS84
NPSPA202100001447,NP,NP,2021.00000000000,1447.00000000000,7.00000000000,Sudurpashchim Province,701.00000000000,Bajura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.37328500000,81.37077000000,WGS84
NPSPA202100001448,NP,NP,2021.00000000000,1448.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.63271200000,80.91004300000,WGS84
NPSPA202100001449,NP,NP,2021.00000000000,1449.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.58350000000,80.87348000000,WGS84
NPSPA202100001450,NP,NP,2021.00000000000,1450.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.59578700000,80.86499300000,WGS84
NPSPA202100001451,NP,NP,2021.00000000000,1451.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.56968200000,80.82785700000,WGS84
NPSPA202100001452,NP,NP,2021.00000000000,1452.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.56885300000,80.80175700000,WGS84
NPSPA202100001453,NP,NP,2021.00000000000,1453.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.60876300000,81.26839000000,WGS84
NPSPA202100001454,NP,NP,2021.00000000000,1454.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.52569000000,81.22955700000,WGS84
NPSPA202100001455,NP,NP,2021.00000000000,1455.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.53287300000,81.20788200000,WGS84
NPSPA202100001456,NP,NP,2021.00000000000,1456.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.57054500000,81.14299300000,WGS84
NPSPA202100001457,NP,NP,2021.00000000000,1457.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.54768300000,81.19311500000,WGS84
NPSPA202100001458,NP,NP,2021.00000000000,1458.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,29.55436500000,81.19928700000,WGS84
NPSPA202100001459,NP,NP,2021.00000000000,1459.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.54766200000,81.08126500000,WGS84
NPSPA202100001460,NP,NP,2021.00000000000,1460.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.50455200000,81.03919500000,WGS84
NPSPA202100001461,NP,NP,2021.00000000000,1461.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.55737800000,80.96814800000,WGS84
NPSPA202100001462,NP,NP,2021.00000000000,1462.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.45248200000,80.91006800000,WGS84
NPSPA202100001463,NP,NP,2021.00000000000,1463.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.47884000000,80.92843300000,WGS84
NPSPA202100001464,NP,NP,2021.00000000000,1464.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.54712000000,80.93418800000,WGS84
NPSPA202100001465,NP,NP,2021.00000000000,1465.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.52174200000,80.81917500000,WGS84
NPSPA202100001466,NP,NP,2021.00000000000,1466.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.47258200000,80.88825000000,WGS84
NPSPA202100001467,NP,NP,2021.00000000000,1467.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.44996000000,80.98081800000,WGS84
NPSPA202100001468,NP,NP,2021.00000000000,1468.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.45948000000,81.05779200000,WGS84
NPSPA202100001469,NP,NP,2021.00000000000,1469.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.45601500000,81.04745800000,WGS84
NPSPA202100001470,NP,NP,2021.00000000000,1470.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.43556200000,81.15399300000,WGS84
NPSPA202100001471,NP,NP,2021.00000000000,1471.00000000000,7.00000000000,Sudurpashchim Province,702.00000000000,Bajhang,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.43758500000,81.21649700000,WGS84
NPSPA202100001472,NP,NP,2021.00000000000,1472.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.90040700000,80.61347300000,WGS84
NPSPA202100001473,NP,NP,2021.00000000000,1473.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.83667000000,80.53447300000,WGS84
NPSPA202100001474,NP,NP,2021.00000000000,1474.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.79569800000,80.42277200000,WGS84
NPSPA202100001475,NP,NP,2021.00000000000,1475.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.73272700000,80.84110700000,WGS84
NPSPA202100001476,NP,NP,2021.00000000000,1476.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.70352300000,80.58392800000,WGS84
NPSPA202100001477,NP,NP,2021.00000000000,1477.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.66719800000,80.54637700000,WGS84
NPSPA202100001478,NP,NP,2021.00000000000,1478.00000000000,7.00000000000,Sudurpashchim Province,703.00000000000,Darchula,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.72900700000,80.37384700000,WGS84
NPSPA202100001479,NP,NP,2021.00000000000,1479.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.69069000000,80.60197000000,WGS84
NPSPA202100001480,NP,NP,2021.00000000000,1480.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.59303500000,80.45036800000,WGS84
NPSPA202100001481,NP,NP,2021.00000000000,1481.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.63009800000,80.73746300000,WGS84
NPSPA202100001482,NP,NP,2021.00000000000,1482.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.65515000000,80.70957200000,WGS84
NPSPA202100001483,NP,NP,2021.00000000000,1483.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.62046700000,80.77436700000,WGS84
NPSPA202100001484,NP,NP,2021.00000000000,1484.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.56904800000,80.61736800000,WGS84
NPSPA202100001485,NP,NP,2021.00000000000,1485.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.53734700000,80.69197200000,WGS84
NPSPA202100001486,NP,NP,2021.00000000000,1486.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.56980000000,80.42845300000,WGS84
NPSPA202100001487,NP,NP,2021.00000000000,1487.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.53283000000,80.44242700000,WGS84
NPSPA202100001488,NP,NP,2021.00000000000,1488.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.54944500000,80.49013700000,WGS84
NPSPA202100001489,NP,NP,2021.00000000000,1489.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.55982300000,80.41834800000,WGS84
NPSPA202100001490,NP,NP,2021.00000000000,1490.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.54843500000,80.37255500000,WGS84
NPSPA202100001491,NP,NP,2021.00000000000,1491.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.47630000000,80.35238700000,WGS84
NPSPA202100001492,NP,NP,2021.00000000000,1492.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.36322800000,80.29536300000,WGS84
NPSPA202100001493,NP,NP,2021.00000000000,1493.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.42827000000,80.46529200000,WGS84
NPSPA202100001494,NP,NP,2021.00000000000,1494.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.41416300000,80.44823200000,WGS84
NPSPA202100001495,NP,NP,2021.00000000000,1495.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.41352500000,80.40249300000,WGS84
NPSPA202100001496,NP,NP,2021.00000000000,1496.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.38338200000,80.39872500000,WGS84
NPSPA202100001497,NP,NP,2021.00000000000,1497.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.37692800000,80.39141300000,WGS84
NPSPA202100001498,NP,NP,2021.00000000000,1498.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.42839300000,80.59200000000,WGS84
NPSPA202100001499,NP,NP,2021.00000000000,1499.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.46388000000,80.54967300000,WGS84
NPSPA202100001500,NP,NP,2021.00000000000,1500.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.44040300000,80.63439000000,WGS84
NPSPA202100001501,NP,NP,2021.00000000000,1501.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.46340500000,80.62667700000,WGS84
NPSPA202100001502,NP,NP,2021.00000000000,1502.00000000000,7.00000000000,Sudurpashchim Province,704.00000000000,Baitadi,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.50807200000,80.77483700000,WGS84
NPSPA202100001503,NP,NP,2021.00000000000,1503.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.39952200000,80.71783500000,WGS84
NPSPA202100001504,NP,NP,2021.00000000000,1504.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.28788000000,80.61528800000,WGS84
NPSPA202100001505,NP,NP,2021.00000000000,1505.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,1.00000000000,Federal level hospital,1.00000000000,Government/Public,GPS,29.30487300000,80.59040300000,WGS84
NPSPA202100001506,NP,NP,2021.00000000000,1506.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,5.00000000000,"Other hospital (private, not-state-owned)",4.00000000000,Mission/Faith-based,GPS,29.30473500000,80.59046800000,WGS84
NPSPA202100001507,NP,NP,2021.00000000000,1507.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.31579700000,80.61711000000,WGS84
NPSPA202100001508,NP,NP,2021.00000000000,1508.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.37005200000,80.44225700000,WGS84
NPSPA202100001509,NP,NP,2021.00000000000,1509.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.28992500000,80.36416500000,WGS84
NPSPA202100001510,NP,NP,2021.00000000000,1510.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.15131300000,80.34185000000,WGS84
NPSPA202100001511,NP,NP,2021.00000000000,1511.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.12804500000,80.35545500000,WGS84
NPSPA202100001512,NP,NP,2021.00000000000,1512.00000000000,7.00000000000,Sudurpashchim Province,705.00000000000,Dadeldhura,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.23300300000,80.64906700000,WGS84
NPSPA202100001513,NP,NP,2021.00000000000,1513.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.27226800000,81.06316300000,WGS84
NPSPA202100001514,NP,NP,2021.00000000000,1514.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.37777200000,80.98740200000,WGS84
NPSPA202100001515,NP,NP,2021.00000000000,1515.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.36694300000,80.99335800000,WGS84
NPSPA202100001516,NP,NP,2021.00000000000,1516.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.34519500000,80.94092300000,WGS84
NPSPA202100001517,NP,NP,2021.00000000000,1517.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.30259200000,80.89107700000,WGS84
NPSPA202100001518,NP,NP,2021.00000000000,1518.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.35937000000,80.87143700000,WGS84
NPSPA202100001519,NP,NP,2021.00000000000,1519.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.37181800000,80.89814800000,WGS84
NPSPA202100001520,NP,NP,2021.00000000000,1520.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.21370000000,80.91453300000,WGS84
NPSPA202100001521,NP,NP,2021.00000000000,1521.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.22840500000,80.92120200000,WGS84
NPSPA202100001522,NP,NP,2021.00000000000,1522.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.29252700000,80.77960500000,WGS84
NPSPA202100001523,NP,NP,2021.00000000000,1523.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.34003300000,80.77870200000,WGS84
NPSPA202100001524,NP,NP,2021.00000000000,1524.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.26270000000,80.94115500000,WGS84
NPSPA202100001525,NP,NP,2021.00000000000,1525.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,5.00000000000,"Other hospital (private, not-state-owned)",4.00000000000,Mission/Faith-based,GPS,29.24155500000,80.93817700000,WGS84
NPSPA202100001526,NP,NP,2021.00000000000,1526.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.25595800000,80.93894200000,WGS84
NPSPA202100001527,NP,NP,2021.00000000000,1527.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,5.00000000000,"Other hospital (private, not-state-owned)",3.00000000000,Private for profit,GPS,29.25155300000,80.94455800000,WGS84
NPSPA202100001528,NP,NP,2021.00000000000,1528.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,2.00000000000,Provincial level hospital,1.00000000000,Government/Public,GPS,29.27064200000,80.98882200000,WGS84
NPSPA202100001529,NP,NP,2021.00000000000,1529.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,29.24180300000,80.99604700000,WGS84
NPSPA202100001530,NP,NP,2021.00000000000,1530.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.15701300000,80.98716000000,WGS84
NPSPA202100001531,NP,NP,2021.00000000000,1531.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.18507500000,80.99354300000,WGS84
NPSPA202100001532,NP,NP,2021.00000000000,1532.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,28.99607000000,81.00836000000,WGS84
NPSPA202100001533,NP,NP,2021.00000000000,1533.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,6.00000000000,Primary Health Care Center (PHCC),1.00000000000,Government/Public,GPS,29.03529800000,81.05093000000,WGS84
NPSPA202100001534,NP,NP,2021.00000000000,1534.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,9.00000000000,Urban Health Centre (UHC),1.00000000000,Government/Public,GPS,28.99773700000,81.08752000000,WGS84
NPSPA202100001535,NP,NP,2021.00000000000,1535.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,8.00000000000,Community Health Unit (CHU),1.00000000000,Government/Public,GPS,29.08792500000,81.01118800000,WGS84
NPSPA202100001536,NP,NP,2021.00000000000,1536.00000000000,7.00000000000,Sudurpashchim Province,706.00000000000,Doti,7.00000000000,Health Post (HP),1.00000000000,Government/Public,GPS,29.11502300000,80.95635300000,WGS84
